noisy_log,clean_log,model,precision_noisy,recall_noisy,precision_clean,recall_clean,simplicity
C:\projects\python\Anda\resources\logs\RTFMS_20000_MIXED_0.4_3.xes,C:\projects\python\Anda\resources\logs\RTFMS_20000.xes,C:\projects\python\Anda\resources\models\RTFMS_20000_MIXED_0.4_3_inductive.pnml,0.42553165872452603,0.9839604138928423,0.1611839791772135,0.9839349388443854,92
C:\projects\python\Anda\resources\logs\RTFMS_10000_ORDERING_10.0_5.xes,C:\projects\python\Anda\resources\logs\RTFMS_10000.xes,C:\projects\python\Anda\resources\models\RTFMS_10000_ORDERING_10.0_5_alpha.pnml,1.0,0.2648416652607014,0.0,0.2648416652607014,25
C:\projects\python\Anda\resources\logs\RTFMS_10000_ORDERING_10.0_5.xes,C:\projects\python\Anda\resources\logs\RTFMS_10000.xes,C:\projects\python\Anda\resources\models\RTFMS_10000_ORDERING_10.0_5_heuristics.pnml,0.9988834345954211,0.929421075323345,0.4066073069739403,0.938116530218508,79
C:\projects\python\Anda\resources\logs\RTFMS_10000_ORDERING_10.0_5.xes,C:\projects\python\Anda\resources\logs\RTFMS_10000.xes,C:\projects\python\Anda\resources\models\RTFMS_10000_ORDERING_10.0_5_inductive.pnml,0.6827090987435933,1.0,0.3296055301265334,1.0,25
C:\projects\python\Anda\resources\logs\Sepsis_20000_SUBSTITUTION_4.0_5.xes,C:\projects\python\Anda\resources\logs\Sepsis_20000.xes,C:\projects\python\Anda\resources\models\Sepsis_20000_SUBSTITUTION_4.0_5_alpha.pnml,0.11197710863042876,0.14509544338794284,0.009233071430467477,0.14493499024123313,408
C:\projects\python\Anda\resources\logs\Sepsis_20000_SUBSTITUTION_4.0_5.xes,C:\projects\python\Anda\resources\logs\Sepsis_20000.xes,C:\projects\python\Anda\resources\models\Sepsis_20000_SUBSTITUTION_4.0_5_heuristics.pnml,0.5870987324518174,0.9014836160794262,0.048945294935620054,0.9018377209537507,538
C:\projects\python\Anda\resources\logs\Sepsis_20000_SUBSTITUTION_4.0_5.xes,C:\projects\python\Anda\resources\logs\Sepsis_20000.xes,C:\projects\python\Anda\resources\models\Sepsis_20000_SUBSTITUTION_4.0_5_inductive.pnml,0.06302767387050323,1.0,0.01241428549185064,1.0,605
C:\projects\python\Anda\resources\logs\BPIC2012_40000_INSERTION_0.2_5.xes,C:\projects\python\Anda\resources\logs\BPIC2012_40000.xes,C:\projects\python\Anda\resources\models\BPIC2012_40000_INSERTION_0.2_5_alpha.pnml,0.09035346514443487,0.4222909974929919,0.046220194688421534,0.4222989464920829,67
C:\projects\python\Anda\resources\logs\BPIC2012_40000_INSERTION_0.2_5.xes,C:\projects\python\Anda\resources\logs\BPIC2012_40000.xes,C:\projects\python\Anda\resources\models\BPIC2012_40000_INSERTION_0.2_5_heuristics.pnml,0.3367076332055907,0.9787135046155774,0.2470241041908502,0.9787284038639388,174
C:\projects\python\Anda\resources\logs\BPIC2012_40000_INSERTION_0.2_5.xes,C:\projects\python\Anda\resources\logs\BPIC2012_40000.xes,C:\projects\python\Anda\resources\models\BPIC2012_40000_INSERTION_0.2_5_inductive.pnml,0.10171476905180399,1.0,0.06554352172010458,1.0,228
C:\projects\python\Anda\resources\logs\BPIC2012_20000_MIXED_0.2_1.xes,C:\projects\python\Anda\resources\logs\BPIC2012_20000.xes,C:\projects\python\Anda\resources\models\BPIC2012_20000_MIXED_0.2_1_alpha.pnml,0.07406721599851862,0.33323099230885156,0.0,0.33321163082639127,48
C:\projects\python\Anda\resources\logs\BPIC2012_20000_MIXED_0.2_1.xes,C:\projects\python\Anda\resources\logs\BPIC2012_20000.xes,C:\projects\python\Anda\resources\models\BPIC2012_20000_MIXED_0.2_1_heuristics.pnml,0.2783285854856431,0.9809715588434803,0.22749485804180036,0.9809900109743486,149
C:\projects\python\Anda\resources\logs\BPIC2012_20000_MIXED_0.2_1.xes,C:\projects\python\Anda\resources\logs\BPIC2012_20000.xes,C:\projects\python\Anda\resources\models\BPIC2012_20000_MIXED_0.2_1_inductive.pnml,0.09108844736976662,0.9999973478551253,0.07439678297438401,1.0,201
C:\projects\python\Anda\resources\logs\Sepsis_1000_ABSENCE_2.0_5.xes,C:\projects\python\Anda\resources\logs\Sepsis_1000.xes,C:\projects\python\Anda\resources\models\Sepsis_1000_ABSENCE_2.0_5_alpha.pnml,0.3968962301851605,0.24616923820014613,0.39663429559664765,0.24621349176045626,23
C:\projects\python\Anda\resources\logs\Sepsis_1000_ABSENCE_2.0_5.xes,C:\projects\python\Anda\resources\logs\Sepsis_1000.xes,C:\projects\python\Anda\resources\models\Sepsis_1000_ABSENCE_2.0_5_heuristics.pnml,0.7075063688607145,0.9059058601468724,0.7065436043071827,0.9058620901888595,98
C:\projects\python\Anda\resources\logs\Sepsis_1000_ABSENCE_2.0_5.xes,C:\projects\python\Anda\resources\logs\Sepsis_1000.xes,C:\projects\python\Anda\resources\models\Sepsis_1000_ABSENCE_2.0_5_inductive.pnml,0.2668720596194679,1.0,0.2668426815239837,1.0,91
C:\projects\python\Anda\resources\logs\BPIC2012_20000_INSERTION_0.2_2.xes,C:\projects\python\Anda\resources\logs\BPIC2012_20000.xes,C:\projects\python\Anda\resources\models\BPIC2012_20000_INSERTION_0.2_2_alpha.pnml,0.06981261361205982,0.5567049351000181,0.051081683193350824,0.5567270278348002,52
C:\projects\python\Anda\resources\logs\BPIC2012_20000_INSERTION_0.2_2.xes,C:\projects\python\Anda\resources\logs\BPIC2012_20000.xes,C:\projects\python\Anda\resources\models\BPIC2012_20000_INSERTION_0.2_2_heuristics.pnml,0.2629888233870713,0.9804043405939573,0.20228923190706627,0.980415430962705,153
C:\projects\python\Anda\resources\logs\BPIC2012_20000_INSERTION_0.2_2.xes,C:\projects\python\Anda\resources\logs\BPIC2012_20000.xes,C:\projects\python\Anda\resources\models\BPIC2012_20000_INSERTION_0.2_2_inductive.pnml,0.10537060125658915,1.0,0.08053808124993067,1.0,223
C:\projects\python\Anda\resources\logs\Sepsis_20000_INSERTION_0.2_4.xes,C:\projects\python\Anda\resources\logs\Sepsis_20000.xes,C:\projects\python\Anda\resources\models\Sepsis_20000_INSERTION_0.2_4_alpha.pnml,0.2428515003793824,0.24899467681490584,0.1389262826343446,0.2489572564435893,55
C:\projects\python\Anda\resources\logs\Sepsis_20000_INSERTION_0.2_4.xes,C:\projects\python\Anda\resources\logs\Sepsis_20000.xes,C:\projects\python\Anda\resources\models\Sepsis_20000_INSERTION_0.2_4_heuristics.pnml,0.637312030751733,0.8903953594452619,0.43020414186275846,0.8903912186336862,136
C:\projects\python\Anda\resources\logs\Sepsis_20000_INSERTION_0.2_4.xes,C:\projects\python\Anda\resources\logs\Sepsis_20000.xes,C:\projects\python\Anda\resources\models\Sepsis_20000_INSERTION_0.2_4_inductive.pnml,0.1168006451095257,1.0,0.09831453739976193,1.0,147
C:\projects\python\Anda\resources\logs\BPIC2012_1000_SUBSTITUTION_0.1_1.xes,C:\projects\python\Anda\resources\logs\BPIC2012_1000.xes,C:\projects\python\Anda\resources\models\BPIC2012_1000_SUBSTITUTION_0.1_1_alpha.pnml,0.09153062704462311,0.5598729979736758,0.09152256941646653,0.5598729979736758,34
C:\projects\python\Anda\resources\logs\BPIC2012_1000_SUBSTITUTION_0.1_1.xes,C:\projects\python\Anda\resources\logs\BPIC2012_1000.xes,C:\projects\python\Anda\resources\models\BPIC2012_1000_SUBSTITUTION_0.1_1_heuristics.pnml,0.27619254388685566,0.9844879521470814,0.2761747221504265,0.9844879521470814,110
C:\projects\python\Anda\resources\logs\BPIC2012_1000_SUBSTITUTION_0.1_1.xes,C:\projects\python\Anda\resources\logs\BPIC2012_1000.xes,C:\projects\python\Anda\resources\models\BPIC2012_1000_SUBSTITUTION_0.1_1_inductive.pnml,0.09901949669203569,0.9926736819633575,0.09901218223244623,0.9926741875072392,133
C:\projects\python\Anda\resources\logs\BPIC2012_100000_INSERTION_0.2_4.xes,C:\projects\python\Anda\resources\logs\BPIC2012_100000.xes,C:\projects\python\Anda\resources\models\BPIC2012_100000_INSERTION_0.2_4_alpha.pnml,0.13951240180052427,0.2991281586717328,0.0046511627906976605,0.2991331686600373,154
C:\projects\python\Anda\resources\logs\BPIC2012_100000_INSERTION_0.2_4.xes,C:\projects\python\Anda\resources\logs\BPIC2012_100000.xes,C:\projects\python\Anda\resources\models\BPIC2012_100000_INSERTION_0.2_4_heuristics.pnml,0.29465401937754865,0.9760177602175097,0.11331686882494696,0.9760333646689985,257
C:\projects\python\Anda\resources\logs\BPIC2012_100000_INSERTION_0.2_4.xes,C:\projects\python\Anda\resources\logs\BPIC2012_100000.xes,C:\projects\python\Anda\resources\models\BPIC2012_100000_INSERTION_0.2_4_inductive.pnml,0.08770634120606036,1.0,0.040442358735934936,1.0,336
C:\projects\python\Anda\resources\logs\BPIC2012_10000_ABSENCE_0.1_4.xes,C:\projects\python\Anda\resources\logs\BPIC2012_10000.xes,C:\projects\python\Anda\resources\models\BPIC2012_10000_ABSENCE_0.1_4_alpha.pnml,0.0322658707751875,0.5288582298825106,0.032258064516129004,0.5288992394648844,35
C:\projects\python\Anda\resources\logs\BPIC2012_10000_ABSENCE_0.1_4.xes,C:\projects\python\Anda\resources\logs\BPIC2012_10000.xes,C:\projects\python\Anda\resources\models\BPIC2012_10000_ABSENCE_0.1_4_heuristics.pnml,0.27330172845322576,0.9794167220401895,0.26435423199601626,0.979421499968538,122
C:\projects\python\Anda\resources\logs\BPIC2012_10000_ABSENCE_0.1_4.xes,C:\projects\python\Anda\resources\logs\BPIC2012_10000.xes,C:\projects\python\Anda\resources\models\BPIC2012_10000_ABSENCE_0.1_4_inductive.pnml,0.11193580550520676,0.9685883758397735,0.10180877494744311,0.9685891065914665,140
C:\projects\python\Anda\resources\logs\BPIC2012_100000_MIXED_4.0_5.xes,C:\projects\python\Anda\resources\logs\BPIC2012_100000.xes,C:\projects\python\Anda\resources\models\BPIC2012_100000_MIXED_4.0_5_alpha.pnml,0.15723320000856866,0.0951420268460928,0.0005316321105794941,0.09510327502393034,1024
C:\projects\python\Anda\resources\logs\BPIC2012_100000_MIXED_4.0_5.xes,C:\projects\python\Anda\resources\logs\BPIC2012_100000.xes,C:\projects\python\Anda\resources\models\BPIC2012_100000_MIXED_4.0_5_heuristics.pnml,0.3091008692827252,0.9754276665759928,0.018966449562338727,0.9758156194694685,1281
C:\projects\python\Anda\resources\logs\BPIC2012_100000_MIXED_4.0_5.xes,C:\projects\python\Anda\resources\logs\BPIC2012_100000.xes,C:\projects\python\Anda\resources\models\BPIC2012_100000_MIXED_4.0_5_inductive.pnml,0.07318303068003218,1.0,0.00511496776374909,1.0,1371
C:\projects\python\Anda\resources\logs\RTFMS_20000_INSERTION_2.0_3.xes,C:\projects\python\Anda\resources\logs\RTFMS_20000.xes,C:\projects\python\Anda\resources\models\RTFMS_20000_INSERTION_2.0_3_alpha.pnml,0.2532448780964808,0.4215733472080682,0.003058103975535187,0.4229310736499329,201
C:\projects\python\Anda\resources\logs\RTFMS_20000_INSERTION_2.0_3.xes,C:\projects\python\Anda\resources\logs\RTFMS_20000.xes,C:\projects\python\Anda\resources\models\RTFMS_20000_INSERTION_2.0_3_heuristics.pnml,0.9945775782566963,0.9403302485183722,0.02789171194987028,0.9410680251556476,276
C:\projects\python\Anda\resources\logs\RTFMS_20000_INSERTION_2.0_3.xes,C:\projects\python\Anda\resources\logs\RTFMS_20000.xes,C:\projects\python\Anda\resources\models\RTFMS_20000_INSERTION_2.0_3_inductive.pnml,0.3595423312015167,1.0,0.033083498477966766,1.0,318
C:\projects\python\Anda\resources\logs\RTFMS_40000_MIXED_0.2_5.xes,C:\projects\python\Anda\resources\logs\RTFMS_40000.xes,C:\projects\python\Anda\resources\models\RTFMS_40000_MIXED_0.2_5_alpha.pnml,0.3998831352609348,0.4754939562542981,0.05714165316184294,0.47545517817188104,33
C:\projects\python\Anda\resources\logs\RTFMS_40000_MIXED_0.2_5.xes,C:\projects\python\Anda\resources\logs\RTFMS_40000.xes,C:\projects\python\Anda\resources\models\RTFMS_40000_MIXED_0.2_5_heuristics.pnml,0.9995507029201758,0.941504761694909,0.20854886249090887,0.941555584978679,96
C:\projects\python\Anda\resources\logs\RTFMS_40000_MIXED_0.2_5.xes,C:\projects\python\Anda\resources\logs\RTFMS_40000.xes,C:\projects\python\Anda\resources\models\RTFMS_40000_MIXED_0.2_5_inductive.pnml,0.4398711327753829,1.0,0.17089727443337854,1.0,135
C:\projects\python\Anda\resources\logs\BPIC2012_2000_ORDERING_10.0_4.xes,C:\projects\python\Anda\resources\logs\BPIC2012_2000.xes,C:\projects\python\Anda\resources\models\BPIC2012_2000_ORDERING_10.0_4_alpha.pnml,0.18343154564006148,0.26144382143845574,0.045454545454545414,0.26144382143845574,38
C:\projects\python\Anda\resources\logs\BPIC2012_2000_ORDERING_10.0_4.xes,C:\projects\python\Anda\resources\logs\BPIC2012_2000.xes,C:\projects\python\Anda\resources\models\BPIC2012_2000_ORDERING_10.0_4_heuristics.pnml,0.385964459405041,0.9751330290453764,0.2885243111182313,0.9761564292886198,123
C:\projects\python\Anda\resources\logs\BPIC2012_2000_ORDERING_10.0_4.xes,C:\projects\python\Anda\resources\logs\BPIC2012_2000.xes,C:\projects\python\Anda\resources\models\BPIC2012_2000_ORDERING_10.0_4_inductive.pnml,0.14580281153731567,0.996617998730682,0.09191983397024028,0.9966560358247053,136
C:\projects\python\Anda\resources\logs\BPIC2012_10000_INSERTION_10.0_5.xes,C:\projects\python\Anda\resources\logs\BPIC2012_10000.xes,C:\projects\python\Anda\resources\models\BPIC2012_10000_INSERTION_10.0_5_alpha.pnml,0.11168937404683155,0.1260783223950035,0.0011123470522803602,0.12632810152827706,499
C:\projects\python\Anda\resources\logs\BPIC2012_10000_INSERTION_10.0_5.xes,C:\projects\python\Anda\resources\logs\BPIC2012_10000.xes,C:\projects\python\Anda\resources\models\BPIC2012_10000_INSERTION_10.0_5_heuristics.pnml,0.2544500785995216,0.9698476176076902,0.03746608928684281,0.9706413932193199,672
C:\projects\python\Anda\resources\logs\BPIC2012_10000_INSERTION_10.0_5.xes,C:\projects\python\Anda\resources\logs\BPIC2012_10000.xes,C:\projects\python\Anda\resources\models\BPIC2012_10000_INSERTION_10.0_5_inductive.pnml,0.055865745422597146,1.0,0.01048205730584284,1.0,822
C:\projects\python\Anda\resources\logs\Sepsis_10000_ORDERING_0.4_3.xes,C:\projects\python\Anda\resources\logs\Sepsis_10000.xes,C:\projects\python\Anda\resources\models\Sepsis_10000_ORDERING_0.4_3_alpha.pnml,0.44258375316528287,0.2225037681933093,0.44272437623010863,0.2225037681933093,22
C:\projects\python\Anda\resources\logs\Sepsis_10000_ORDERING_0.4_3.xes,C:\projects\python\Anda\resources\logs\Sepsis_10000.xes,C:\projects\python\Anda\resources\models\Sepsis_10000_ORDERING_0.4_3_heuristics.pnml,0.7228086499942599,0.8976329493759867,0.7203778025890943,0.8976847497918288,110
C:\projects\python\Anda\resources\logs\Sepsis_10000_ORDERING_0.4_3.xes,C:\projects\python\Anda\resources\logs\Sepsis_10000.xes,C:\projects\python\Anda\resources\models\Sepsis_10000_ORDERING_0.4_3_inductive.pnml,0.2600077010980275,1.0,0.2554295682241168,1.0,93
C:\projects\python\Anda\resources\logs\RTFMS_10000_SUBSTITUTION_0.1_3.xes,C:\projects\python\Anda\resources\logs\RTFMS_10000.xes,C:\projects\python\Anda\resources\models\RTFMS_10000_SUBSTITUTION_0.1_3_alpha.pnml,0.5332293354132918,0.45004241787416316,0.1333288890370321,0.44993926886412616,27
C:\projects\python\Anda\resources\logs\RTFMS_10000_SUBSTITUTION_0.1_3.xes,C:\projects\python\Anda\resources\logs\RTFMS_10000.xes,C:\projects\python\Anda\resources\models\RTFMS_10000_SUBSTITUTION_0.1_3_heuristics.pnml,0.9995718528957908,0.93365240425555,0.36715656547640285,0.9336988810419613,73
C:\projects\python\Anda\resources\logs\RTFMS_10000_SUBSTITUTION_0.1_3.xes,C:\projects\python\Anda\resources\logs\RTFMS_10000.xes,C:\projects\python\Anda\resources\models\RTFMS_10000_SUBSTITUTION_0.1_3_inductive.pnml,0.37423513412026566,1.0,0.22596742156448857,1.0,55
C:\projects\python\Anda\resources\logs\BPIC2012_100000_INSERTION_4.0_1.xes,C:\projects\python\Anda\resources\logs\BPIC2012_100000.xes,C:\projects\python\Anda\resources\models\BPIC2012_100000_INSERTION_4.0_1_alpha.pnml,0.13438732742538884,0.09664204113624153,0.00029231218941827564,0.09674701510943778,1834
C:\projects\python\Anda\resources\logs\BPIC2012_100000_INSERTION_4.0_1.xes,C:\projects\python\Anda\resources\logs\BPIC2012_100000.xes,C:\projects\python\Anda\resources\models\BPIC2012_100000_INSERTION_4.0_1_heuristics.pnml,0.2881645171365017,0.9777077672984467,0.010925121504927637,0.9780459289919634,2223
C:\projects\python\Anda\resources\logs\BPIC2012_100000_INSERTION_4.0_1.xes,C:\projects\python\Anda\resources\logs\BPIC2012_100000.xes,C:\projects\python\Anda\resources\models\BPIC2012_100000_INSERTION_4.0_1_inductive.pnml,0.05282137103025186,1.0,0.0031285620668640712,1.0,2182
C:\projects\python\Anda\resources\logs\BPIC2012_10000_ORDERING_0.1_3.xes,C:\projects\python\Anda\resources\logs\BPIC2012_10000.xes,C:\projects\python\Anda\resources\models\BPIC2012_10000_ORDERING_0.1_3_alpha.pnml,0.0714318879090815,0.44782821206920526,0.0357142857142857,0.4478420441736057,34
C:\projects\python\Anda\resources\logs\BPIC2012_10000_ORDERING_0.1_3.xes,C:\projects\python\Anda\resources\logs\BPIC2012_10000.xes,C:\projects\python\Anda\resources\models\BPIC2012_10000_ORDERING_0.1_3_heuristics.pnml,0.2818778281864477,0.9798586145764381,0.26214872586228466,0.9798735380964942,124
C:\projects\python\Anda\resources\logs\BPIC2012_10000_ORDERING_0.1_3.xes,C:\projects\python\Anda\resources\logs\BPIC2012_10000.xes,C:\projects\python\Anda\resources\models\BPIC2012_10000_ORDERING_0.1_3_inductive.pnml,0.10546148655997145,0.9981460149974861,0.0961095806808907,0.9981459735102441,157
C:\projects\python\Anda\resources\logs\Sepsis_100000_SUBSTITUTION_4.0_3.xes,C:\projects\python\Anda\resources\logs\Sepsis_100000.xes,C:\projects\python\Anda\resources\models\Sepsis_100000_SUBSTITUTION_4.0_3_alpha.pnml,0.09068631009442596,0.12916849187610302,0.0016528925619834212,0.1290236053586079,1912
C:\projects\python\Anda\resources\logs\Sepsis_100000_SUBSTITUTION_4.0_3.xes,C:\projects\python\Anda\resources\logs\Sepsis_100000.xes,C:\projects\python\Anda\resources\models\Sepsis_100000_SUBSTITUTION_4.0_3_heuristics.pnml,0.682102042599176,0.894179523430676,0.012279691193133102,0.8945391686786032,2212
C:\projects\python\Anda\resources\logs\Sepsis_100000_SUBSTITUTION_4.0_3.xes,C:\projects\python\Anda\resources\logs\Sepsis_100000.xes,C:\projects\python\Anda\resources\models\Sepsis_100000_SUBSTITUTION_4.0_3_inductive.pnml,0.03874177821904701,1.0,0.0023492941222466035,1.0,2141
C:\projects\python\Anda\resources\logs\Sepsis_100000_MIXED_1.0_3.xes,C:\projects\python\Anda\resources\logs\Sepsis_100000.xes,C:\projects\python\Anda\resources\models\Sepsis_100000_MIXED_1.0_3_alpha.pnml,0.1212510483444389,0.12976236261088875,0.012195121951219523,0.129739132238753,274
C:\projects\python\Anda\resources\logs\Sepsis_100000_MIXED_1.0_3.xes,C:\projects\python\Anda\resources\logs\Sepsis_100000.xes,C:\projects\python\Anda\resources\models\Sepsis_100000_MIXED_1.0_3_heuristics.pnml,0.6060982987055361,0.9024676022645353,0.0739963342126887,0.9025511210221631,400
C:\projects\python\Anda\resources\logs\Sepsis_100000_MIXED_1.0_3.xes,C:\projects\python\Anda\resources\logs\Sepsis_100000.xes,C:\projects\python\Anda\resources\models\Sepsis_100000_MIXED_1.0_3_inductive.pnml,0.0680522066374889,1.0,0.018105037768134213,1.0,466
C:\projects\python\Anda\resources\logs\Sepsis_40000_ABSENCE_0.1_3.xes,C:\projects\python\Anda\resources\logs\Sepsis_40000.xes,C:\projects\python\Anda\resources\models\Sepsis_40000_ABSENCE_0.1_3_alpha.pnml,0.4428986797930522,0.26614028307393345,0.4424139930634411,0.2661372115855733,22
C:\projects\python\Anda\resources\logs\Sepsis_40000_ABSENCE_0.1_3.xes,C:\projects\python\Anda\resources\logs\Sepsis_40000.xes,C:\projects\python\Anda\resources\models\Sepsis_40000_ABSENCE_0.1_3_heuristics.pnml,0.7080308966299187,0.896708178918583,0.7030841451280746,0.8967121503918485,107
C:\projects\python\Anda\resources\logs\Sepsis_40000_ABSENCE_0.1_3.xes,C:\projects\python\Anda\resources\logs\Sepsis_40000.xes,C:\projects\python\Anda\resources\models\Sepsis_40000_ABSENCE_0.1_3_inductive.pnml,0.2483271880564959,1.0,0.24730232547052877,1.0,95
C:\projects\python\Anda\resources\logs\Sepsis_40000_INSERTION_0.2_1.xes,C:\projects\python\Anda\resources\logs\Sepsis_40000.xes,C:\projects\python\Anda\resources\models\Sepsis_40000_INSERTION_0.2_1_alpha.pnml,0.10821204553187935,0.13826321042042045,0.05534318328753385,0.1382458577885327,68
C:\projects\python\Anda\resources\logs\Sepsis_40000_INSERTION_0.2_1.xes,C:\projects\python\Anda\resources\logs\Sepsis_40000.xes,C:\projects\python\Anda\resources\models\Sepsis_40000_INSERTION_0.2_1_heuristics.pnml,0.5948292623731861,0.8966548498512645,0.3352378942810076,0.8966652099843206,160
